# BUSCO version is: 5.0.0 
# The lineage dataset is: nematoda_odb10 (Creation date: 2020-08-05, number of species: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1517at6231	Complete	hic_scaffold_6	2125006	2127481	+	764.5	438	https://www.orthodb.org/v10?query=1517at6231	ImmunoGlobulin-like Cell adhesion Molecule family
1518at6231	Complete	hic_scaffold_9	103343	105507	+	495.5	464
1519at6231	Complete	hic_scaffold_1	2620604	2622784	-	605.8	422	https://www.orthodb.org/v10?query=1519at6231	ubiquitin-conjugating enzyme E2 O
1529at6231	Missing
1530at6231	Complete	hic_scaffold_1	781965	783975	+	584.2	429	https://www.orthodb.org/v10?query=1530at6231	Beta-hexosaminidase
1533at6231	Complete	hic_scaffold_3	6412503	6414386	+	385.7	298
1535at6231	Complete	hic_scaffold_4	1980335	1981396	-	206.2	266
1537at6231	Complete	hic_scaffold_8	3468224	3474143	-	966.6	672	https://www.orthodb.org/v10?query=1537at6231	CRE-TIR-1 protein
1538at6231	Missing
1541at6231	Complete	hic_scaffold_5	2057945	2060270	+	625.0	442
1543at6231	Complete	hic_scaffold_2	6516739	6527716	-	635.8	439
1546at6231	Complete	hic_scaffold_1	2858286	2860732	-	791.5	502
1548at6231	Complete	hic_scaffold_8	3922356	3927212	-	1326.5	916
1549at6231	Missing
1551at6231	Complete	hic_scaffold_8	2660811	2662630	-	377.4	403
1552at6231	Complete	hic_scaffold_9	5050103	5054588	-	890.0	558	https://www.orthodb.org/v10?query=1552at6231	CRE-LIN-10 protein
1556at6231	Complete	hic_scaffold_9	639816	642249	+	641.5	423
1561at6231	Missing
1566at6231	Complete	hic_scaffold_1	4676291	4677844	+	511.7	366
1571at6231	Complete	hic_scaffold_2	7546781	7548715	-	793.7	414	https://www.orthodb.org/v10?query=1571at6231	CRE-RPY-1 protein
1572at6231	Complete	hic_scaffold_8	5616142	5618412	-	697.0	450
1574at6231	Duplicated	hic_scaffold_9	3015278	3016621	-	721.6	374
1574at6231	Duplicated	hic_scaffold_1	4160	5868	-	757.0	416
1575at6231	Complete	hic_scaffold_9	453427	455193	+	669.3	407
1576at6231	Complete	hic_scaffold_1	3812195	3814389	-	713.8	490
1587at6231	Complete	hic_scaffold_6	2052610	2056229	+	488.4	296	https://www.orthodb.org/v10?query=1587at6231	Uncoordinated protein 58
1588at6231	Missing
1590at6231	Complete	hic_scaffold_1	3885658	3887968	-	520.4	455
1592at6231	Complete	hic_scaffold_1	3900573	3902331	-	688.1	416
1594at6231	Missing
1596at6231	Complete	hic_scaffold_9	5197861	5199802	-	694.2	432
1598at6231	Missing
1601at6231	Complete	hic_scaffold_3	6083896	6086102	+	599.4	401
1602at6231	Complete	hic_scaffold_3	3421183	3423937	+	827.9	588	https://www.orthodb.org/v10?query=1602at6231	Cysteinyl-tRNA synthetase, cytoplasmic
1603at6231	Complete	hic_scaffold_4	1561669	1564594	-	794.8	429	https://www.orthodb.org/v10?query=1603at6231	Hypothetical protein CBG19334
1604at6231	Complete	hic_scaffold_5	3449786	3451481	+	665.0	427
1605at6231	Complete	hic_scaffold_4	2323432	2326916	-	821.8	468
1606at6231	Missing
1608at6231	Complete	hic_scaffold_2	2361115	2363430	+	767.1	469	https://www.orthodb.org/v10?query=1608at6231	Eukaryotic translation initiation factor 3 subunit L
1611at6231	Missing
1613at6231	Complete	hic_scaffold_2	4424213	4426085	+	610.8	434
1616at6231	Complete	hic_scaffold_1	6912208	6913627	-	560.3	348
1617at6231	Complete	hic_scaffold_2	5419415	5421511	+	845.4	479
1620at6231	Complete	hic_scaffold_9	1283069	1289704	-	701.5	413
1635at6231	Complete	hic_scaffold_8	5238278	5240707	-	649.2	496
1636at6231	Complete	hic_scaffold_4	1340814	1343162	-	720.9	488
1637at6231	Missing
1638at6231	Complete	hic_scaffold_3	3265912	3268171	-	851.1	464
1639at6231	Complete	hic_scaffold_3	2510476	2512857	+	382.5	337
1641at6231	Fragmented	hic_scaffold_2	5863454	5865222	-	732.8	418
1642at6231	Missing
1643at6231	Complete	hic_scaffold_8	970938	974708	-	731.0	467
1645at6231	Complete	hic_scaffold_9	3915089	3917072	+	832.3	437	https://www.orthodb.org/v10?query=1645at6231	Phosphodiesterase
1646at6231	Missing
1647at6231	Complete	hic_scaffold_3	3513122	3515373	+	476.7	411
1649at6231	Complete	hic_scaffold_9	2134150	2137143	-	701.5	473
1653at6231	Complete	hic_scaffold_9	4842255	4844168	+	833.3	448
1656at6231	Missing
1663at6231	Complete	hic_scaffold_5	3693212	3695276	+	738.9	394
1666at6231	Complete	hic_scaffold_1	4413478	4415168	-	674.0	436	https://www.orthodb.org/v10?query=1666at6231	CRE-RIB-2 protein
1669at6231	Complete	hic_scaffold_4	2041600	2043650	-	802.0	458
1670at6231	Complete	hic_scaffold_4	2255834	2257812	+	734.6	459	https://www.orthodb.org/v10?query=1670at6231	CRE-CFZ-2 protein
1671at6231	Complete	hic_scaffold_4	1758645	1760651	+	958.9	421
1673at6231	Complete	hic_scaffold_9	5290702	5293022	-	279.6	385
1676at6231	Missing
1679at6231	Missing
1682at6231	Complete	hic_scaffold_9	5177403	5179046	+	426.6	344	https://www.orthodb.org/v10?query=1682at6231	TAF (TBP-associated transcription factor) family
1683at6231	Complete	hic_scaffold_8	2884553	2886934	+	423.6	389
1686at6231	Complete	hic_scaffold_8	5263644	5265636	-	759.2	458
1687at6231	Complete	hic_scaffold_3	7883099	7884867	+	815.3	435
1691at6231	Complete	hic_scaffold_6	658050	659917	-	681.1	408
1695at6231	Missing
1698at6231	Complete	hic_scaffold_2	4243370	4245073	+	243.3	286	https://www.orthodb.org/v10?query=1698at6231	CRE-DYF-13 protein
1699at6231	Complete	hic_scaffold_8	3860080	3866858	-	1022.7	621
1701at6231	Complete	hic_scaffold_1	1784912	1786422	-	548.9	359
1702at6231	Complete	hic_scaffold_9	7718209	7720008	+	744.4	425
1704at6231	Complete	hic_scaffold_2	7303922	7305960	+	883.7	488
1705at6231	Complete	hic_scaffold_4	1011503	1013678	-	488.6	436
1706at6231	Complete	hic_scaffold_2	6225936	6228431	-	523.8	472	https://www.orthodb.org/v10?query=1706at6231	CRE-TAG-165 protein
1708at6231	Complete	hic_scaffold_9	5426991	5430174	+	530.9	456	https://www.orthodb.org/v10?query=1708at6231	CRE-UNC-14 protein
1712at6231	Complete	hic_scaffold_2	5871730	5873750	-	875.3	461
1713at6231	Complete	hic_scaffold_8	2588712	2590687	+	899.9	473
1715at6231	Fragmented	hic_scaffold_8	3594787	3596398	+	466.7	354
1717at6231	Missing
1724at6231	Missing
1730at6231	Missing
1739at6231	Complete	hic_scaffold_3	5184655	5186734	+	723.6	484
1743at6231	Complete	hic_scaffold_1	3330114	3333140	-	647.0	613	https://www.orthodb.org/v10?query=1743at6231	CRE-TAG-172 protein
1747at6231	Missing
1750at6231	Complete	hic_scaffold_3	5634589	5637411	+	262.7	410
1754at6231	Complete	hic_scaffold_9	2328254	2343475	-	985.2	1314	https://www.orthodb.org/v10?query=1754at6231	Guanine nucleotide exchange factor UNC-73B
1757at6231	Complete	hic_scaffold_9	4182481	4184888	+	746.8	473
1759at6231	Complete	hic_scaffold_2	3541325	3547190	+	1327.9	1128	https://www.orthodb.org/v10?query=1759at6231	CRE-PQN-85 protein
1760at6231	Complete	hic_scaffold_5	3185601	3187278	-	690.2	382	https://www.orthodb.org/v10?query=1760at6231	Innexin
1761at6231	Complete	hic_scaffold_2	2316767	2318648	-	398.3	389
1762at6231	Complete	hic_scaffold_5	2728943	2731277	-	545.1	375
1770at6231	Complete	hic_scaffold_5	3349168	3350495	+	288.2	293	https://www.orthodb.org/v10?query=1770at6231	CRE-LIN-40 protein
1771at6231	Complete	hic_scaffold_3	3778052	3779999	+	752.3	416
1778at6231	Complete	hic_scaffold_9	3071538	3078869	-	946.4	441
1780at6231	Complete	hic_scaffold_2	7636995	7639064	-	647.4	474
1785at6231	Complete	hic_scaffold_8	2267433	2269203	+	424.0	376
1792at6231	Missing
1794at6231	Missing
1796at6231	Missing
1797at6231	Complete	hic_scaffold_1	2845244	2846888	+	852.4	405
1801at6231	Complete	hic_scaffold_3	140746	142772	-	582.4	455
1816at6231	Fragmented	hic_scaffold_5	1277349	1279330	+	663.6	358	https://www.orthodb.org/v10?query=1816at6231	Lateral signaling target protein 2
1817at6231	Complete	hic_scaffold_3	3482488	3484861	+	714.6	547	https://www.orthodb.org/v10?query=1817at6231	polyribonucleotide nucleotidyltransferase
1821at6231	Complete	hic_scaffold_1	2552316	2554434	-	800.0	417
1822at6231	Missing
1823at6231	Complete	hic_scaffold_8	3060421	3062959	-	611.5	500
1827at6231	Complete	hic_scaffold_4	623540	625003	+	355.5	317
1831at6231	Complete	hic_scaffold_9	4512799	4515282	+	305.8	300
1835at6231	Complete	hic_scaffold_4	1046846	1048735	+	525.5	434
1837at6231	Complete	hic_scaffold_5	2426274	2427800	-	646.7	404
1838at6231	Complete	hic_scaffold_1	6908431	6910601	+	355.5	320
1843at6231	Missing
1847at6231	Complete	hic_scaffold_3	6489043	6494328	-	787.0	411	https://www.orthodb.org/v10?query=1847at6231	Serine/threonine-protein phosphatase
1849at6231	Complete	hic_scaffold_8	4838264	4839933	-	642.4	413	https://www.orthodb.org/v10?query=1849at6231	radical SAM methylthiotransferase, MiaB/RimO family
1852at6231	Complete	hic_scaffold_8	5201262	5203508	+	367.9	435	https://www.orthodb.org/v10?query=1852at6231	CRE-NDG-4 protein
1856at6231	Fragmented	hic_scaffold_9	3754329	3755969	+	674.7	403
1857at6231	Complete	hic_scaffold_8	5169731	5172236	-	325.5	522	https://www.orthodb.org/v10?query=1857at6231	Protein CBG13202
1865at6231	Duplicated	hic_scaffold_9	1925389	1927142	+	697.4	427
1865at6231	Duplicated	hic_scaffold_5	3177984	3179805	-	745.8	443
1868at6231	Complete	hic_scaffold_8	2655610	2657144	-	814.9	403	https://www.orthodb.org/v10?query=1868at6231	Citrate synthase
1870at6231	Complete	hic_scaffold_3	5731735	5733574	+	671.7	378
1871at6231	Complete	hic_scaffold_9	5094844	5096788	-	618.6	376
1872at6231	Complete	hic_scaffold_8	4949058	4950930	-	735.4	447
1873at6231	Complete	hic_scaffold_4	314848	316999	-	672.4	397	https://www.orthodb.org/v10?query=1873at6231	F-box domain protein
1877at6231	Complete	hic_scaffold_8	1109279	1111451	-	766.3	403
1884at6231	Complete	hic_scaffold_5	1568214	1570573	-	735.9	378
1885at6231	Complete	hic_scaffold_5	1337876	1339498	+	754.0	400
1887at6231	Missing
1890at6231	Complete	hic_scaffold_4	1268014	1270771	+	464.0	363
1894at6231	Complete	hic_scaffold_3	4035591	4037911	-	791.7	511
1895at6231	Complete	hic_scaffold_3	5086074	5087406	+	622.7	359
1898at6231	Fragmented	hic_scaffold_8	3674906	3676993	+	467.6	418
1899at6231	Complete	hic_scaffold_9	4948347	4951597	-	934.1	702
1900at6231	Complete	hic_scaffold_8	2551151	2552910	-	663.8	343
1914at6231	Complete	hic_scaffold_2	6262908	6264517	-	317.4	323	https://www.orthodb.org/v10?query=1914at6231	CRE-INSC-1 protein
1915at6231	Complete	hic_scaffold_8	6108911	6110631	+	487.2	381	https://www.orthodb.org/v10?query=1915at6231	Probable ATP-dependent RNA helicase DDX55 homolog
1918at6231	Complete	hic_scaffold_3	7801579	7803441	-	790.4	429
1920at6231	Complete	hic_scaffold_2	1370405	1372296	-	472.6	363
1921at6231	Complete	hic_scaffold_8	1419152	1422229	-	995.5	510
1927at6231	Complete	hic_scaffold_1	4307143	4308822	-	591.3	473
1931at6231	Complete	hic_scaffold_9	4555613	4557147	-	282.7	269
1942at6231	Complete	hic_scaffold_2	134029	136977	-	949.2	686	https://www.orthodb.org/v10?query=1942at6231	CRE-TCER-1 protein
1952at6231	Complete	hic_scaffold_8	2640118	2642143	+	469.9	416
1956at6231	Complete	hic_scaffold_6	1274446	1276179	-	588.0	332
1963at6231	Complete	hic_scaffold_8	955044	956934	-	835.3	439
1964at6231	Complete	hic_scaffold_5	1983603	1986226	-	599.9	376
1966at6231	Complete	hic_scaffold_5	2269799	2271806	+	566.2	397
1967at6231	Missing
1968at6231	Complete	hic_scaffold_8	2882238	2883806	+	951.3	447
1971at6231	Complete	hic_scaffold_9	7251794	7254234	-	711.3	449
1974at6231	Missing
1978at6231	Complete	hic_scaffold_9	514718	517738	+	727.9	434
1979at6231	Complete	hic_scaffold_9	3698054	3699996	+	928.5	448	https://www.orthodb.org/v10?query=1979at6231	ATP synthase subunit alpha
1980at6231	Complete	hic_scaffold_9	6682943	6685877	+	767.8	433
1991at6231	Complete	hic_scaffold_1	2393490	2395377	+	474.8	378
1998at6231	Complete	hic_scaffold_8	3614913	3616450	+	650.2	399
2000at6231	Complete	hic_scaffold_8	3612579	3614209	+	429.2	287
2008at6231	Complete	hic_scaffold_1	2789192	2791184	-	511.3	388
2012at6231	Complete	hic_scaffold_9	2878897	2880769	+	744.2	402	https://www.orthodb.org/v10?query=2012at6231	CRE-UNC-87 protein
2014at6231	Complete	hic_scaffold_2	2658105	2660334	+	834.2	539
2018at6231	Complete	hic_scaffold_4	1320816	1322311	-	563.8	367
2019at6231	Missing
2021at6231	Complete	hic_scaffold_1	5914521	5915935	+	437.7	276
2022at6231	Complete	hic_scaffold_4	293044	294553	+	414.3	327	https://www.orthodb.org/v10?query=2022at6231	Type I phosphodiesterase/nucleotide pyrophosphatase
2023at6231	Complete	hic_scaffold_9	1957596	1958890	+	411.1	199
2026at6231	Fragmented	hic_scaffold_8	2615696	2616805	-	276.7	256
2028at6231	Complete	hic_scaffold_2	3600469	3605040	+	219.6	202
2032at6231	Complete	hic_scaffold_9	4814514	4820119	+	1092.0	847
2035at6231	Duplicated	hic_scaffold_5	3515383	3517036	+	662.9	407	https://www.orthodb.org/v10?query=2035at6231	UDP-glucose 6-dehydrogenase
2035at6231	Duplicated	hic_scaffold_3	3071371	3073029	+	709.0	407	https://www.orthodb.org/v10?query=2035at6231	UDP-glucose 6-dehydrogenase
2035at6231	Duplicated	hic_scaffold_9	4415084	4416563	-	757.7	425	https://www.orthodb.org/v10?query=2035at6231	UDP-glucose 6-dehydrogenase
2037at6231	Complete	hic_scaffold_5	828611	830402	-	311.6	314
2038at6231	Complete	hic_scaffold_5	2708391	2710027	+	622.7	405
2041at6231	Complete	hic_scaffold_9	2895347	2981295	+	329.7	437	https://www.orthodb.org/v10?query=2041at6231	CRE-NRA-2 protein
2042at6231	Complete	hic_scaffold_2	5093536	5096500	+	690.9	502
2052at6231	Complete	hic_scaffold_5	2235161	2238076	-	908.9	513	https://www.orthodb.org/v10?query=2052at6231	Coronin
2058at6231	Complete	hic_scaffold_8	101875	104182	+	370.9	424
2064at6231	Complete	hic_scaffold_9	3757116	3758322	+	293.3	273
2072at6231	Complete	hic_scaffold_9	3625037	3626725	+	508.7	348
2073at6231	Complete	hic_scaffold_3	2448117	2449872	-	582.2	375
2075at6231	Complete	hic_scaffold_4	1712186	1714458	+	609.5	419	https://www.orthodb.org/v10?query=2075at6231	Muscarinic acetylcholine receptor gar-3
2077at6231	Complete	hic_scaffold_3	4718637	4720565	+	716.3	438
2080at6231	Complete	hic_scaffold_2	4500796	4502567	+	737.1	431	https://www.orthodb.org/v10?query=2080at6231	Peptidyl-prolyl cis-trans isomerase, cyclophilin-type
2081at6231	Missing
2085at6231	Fragmented	hic_scaffold_1	4393962	4395086	+	283.9	251
2089at6231	Complete	hic_scaffold_2	5889131	5891031	-	418.2	294
2092at6231	Complete	hic_scaffold_9	5442691	5444774	-	400.6	402
2093at6231	Missing
2096at6231	Complete	hic_scaffold_8	1106998	1109065	+	435.3	386
2099at6231	Complete	hic_scaffold_8	3355223	3357231	+	655.0	396
2100at6231	Complete	hic_scaffold_6	807118	809405	+	447.2	364
2102at6231	Complete	hic_scaffold_2	7753376	7755608	-	631.0	358
2103at6231	Complete	hic_scaffold_2	3234955	3236890	+	804.9	459	https://www.orthodb.org/v10?query=2103at6231	Pre-mRNA-splicing factor CWC22 homolog
2104at6231	Complete	hic_scaffold_2	1799967	1802870	-	602.7	443
2105at6231	Complete	hic_scaffold_8	4819272	4820663	-	235.2	305
2106at6231	Missing
2107at6231	Complete	hic_scaffold_8	2086290	2088916	-	570.1	352
2112at6231	Missing
2114at6231	Missing
2115at6231	Complete	hic_scaffold_5	2072979	2074638	+	699.0	355	https://www.orthodb.org/v10?query=2115at6231	CRE-CAT-1 protein
2116at6231	Complete	hic_scaffold_5	1274080	1276233	-	749.5	371
2118at6231	Complete	hic_scaffold_1	1539107	1541586	-	543.5	419
2119at6231	Complete	hic_scaffold_4	175926	178711	-	789.3	416
2120at6231	Complete	hic_scaffold_8	438543	439897	-	713.1	364	https://www.orthodb.org/v10?query=2120at6231	Ribosomal protein S6 kinase
2125at6231	Complete	hic_scaffold_1	1960129	1961499	+	421.7	331
2126at6231	Complete	hic_scaffold_3	274211	276063	+	711.1	419
2128at6231	Complete	hic_scaffold_5	373688	377382	+	375.2	345	https://www.orthodb.org/v10?query=2128at6231	mammalian BCL (B cell lymphoma) gene homologs
2131at6231	Complete	hic_scaffold_1	5880061	5881666	+	842.6	424
2132at6231	Complete	hic_scaffold_4	1888063	1890762	+	822.5	481
2133at6231	Complete	hic_scaffold_4	2158164	2160084	-	545.0	432
2137at6231	Complete	hic_scaffold_5	2805183	2807991	-	422.9	472
2152at6231	Duplicated	hic_scaffold_1	5831483	5833083	-	617.4	400
2152at6231	Duplicated	hic_scaffold_5	2985503	2986988	-	670.2	397
2159at6231	Complete	hic_scaffold_1	671986	674372	+	536.9	435
2160at6231	Complete	hic_scaffold_3	3520057	3521649	-	520.2	372
2163at6231	Missing
2164at6231	Complete	hic_scaffold_2	3790085	3791787	+	614.4	393
2170at6231	Complete	hic_scaffold_8	5540785	5543291	+	585.1	367
2173at6231	Complete	hic_scaffold_2	4704924	4706798	+	632.5	420
2178at6231	Complete	hic_scaffold_8	3094014	3095647	+	893.6	430
2181at6231	Fragmented	hic_scaffold_3	5860693	5862312	+	471.6	382
2182at6231	Complete	hic_scaffold_6	1081002	1083088	-	743.8	475
2185at6231	Complete	hic_scaffold_4	1069176	1071371	+	799.2	438
2187at6231	Complete	hic_scaffold_9	3268079	3269997	-	807.4	443
2198at6231	Complete	hic_scaffold_8	2965151	2967180	+	651.5	407
2201at6231	Complete	hic_scaffold_8	281801	283764	+	473.8	404	https://www.orthodb.org/v10?query=2201at6231	guanylate kinase
2202at6231	Complete	hic_scaffold_3	7841128	7843286	+	562.6	433	https://www.orthodb.org/v10?query=2202at6231	CRE-DNJ-11 protein
2204at6231	Complete	hic_scaffold_3	7567616	7577629	+	579.9	421
2206at6231	Complete	hic_scaffold_1	6734031	6735806	-	750.3	417
2208at6231	Complete	hic_scaffold_5	1375197	1378218	-	471.4	328	https://www.orthodb.org/v10?query=2208at6231	CRE-MLT-9 protein
2209at6231	Complete	hic_scaffold_8	1328229	1331633	-	343.1	282
2211at6231	Complete	hic_scaffold_3	4828767	4831170	-	439.2	387	https://www.orthodb.org/v10?query=2211at6231	CRE-EFA-6 protein
2213at6231	Complete	hic_scaffold_9	4487365	4489090	-	554.7	337	https://www.orthodb.org/v10?query=2213at6231	CRE-PDP-1 protein
2220at6231	Complete	hic_scaffold_1	3850613	3852306	+	625.4	400
2226at6231	Fragmented	hic_scaffold_9	4354089	4354754	-	344.5	181
2228at6231	Complete	hic_scaffold_9	3028062	3029673	-	634.1	359
2229at6231	Complete	hic_scaffold_9	5755126	5756851	+	793.4	390	https://www.orthodb.org/v10?query=2229at6231	Adenosylhomocysteinase
2232at6231	Complete	hic_scaffold_9	5064088	5065897	+	682.5	370	https://www.orthodb.org/v10?query=2232at6231	Voltage-dependent calcium channel beta 2a subunit
2233at6231	Complete	hic_scaffold_3	5719363	5721146	-	424.2	388	https://www.orthodb.org/v10?query=2233at6231	Zinc finger, RING-type
2236at6231	Complete	hic_scaffold_3	8276845	8279448	+	484.2	341
2238at6231	Missing
2240at6231	Complete	hic_scaffold_9	7475361	7477782	+	525.4	395
2247at6231	Complete	hic_scaffold_1	2661357	2663552	-	675.6	369
2249at6231	Missing
2251at6231	Complete	hic_scaffold_4	483716	485202	+	452.3	291
2255at6231	Complete	hic_scaffold_9	5173532	5175327	+	368.8	359
2257at6231	Complete	hic_scaffold_3	5556716	5558398	+	625.1	415
2263at6231	Complete	hic_scaffold_3	3552102	3555310	-	535.6	398
2267at6231	Complete	hic_scaffold_9	45498	47229	+	585.8	397
2268at6231	Complete	hic_scaffold_3	488748	490752	+	444.2	306
2270at6231	Complete	hic_scaffold_3	1546884	1549018	+	346.1	326	https://www.orthodb.org/v10?query=2270at6231	DNA polymerase epsilon subunit
2274at6231	Complete	hic_scaffold_5	4246295	4248394	+	680.2	409
2277at6231	Complete	hic_scaffold_2	3389224	3390974	-	544.9	362
2279at6231	Complete	hic_scaffold_8	5929306	5930746	-	782.2	375
2281at6231	Complete	hic_scaffold_2	640176	641913	-	747.4	414
2285at6231	Complete	hic_scaffold_5	4332136	4334235	-	671.6	497
2286at6231	Complete	hic_scaffold_8	4694411	4696750	+	773.2	523
2287at6231	Missing
2288at6231	Missing
2294at6231	Complete	hic_scaffold_9	4081043	4082739	-	822.4	392	https://www.orthodb.org/v10?query=2294at6231	26S proteasome regulatory subunit 7
2295at6231	Complete	hic_scaffold_1	2979803	2981426	+	642.9	377
2297at6231	Complete	hic_scaffold_2	1480834	1483576	-	538.5	424
2299at6231	Fragmented	hic_scaffold_9	2193024	2194941	+	567.6	375
2301at6231	Complete	hic_scaffold_2	3823167	3825239	-	654.4	428	https://www.orthodb.org/v10?query=2301at6231	BRF (Transcription factor) homolog
2302at6231	Complete	hic_scaffold_1	2013679	2018170	-	891.0	708
2304at6231	Complete	hic_scaffold_8	2173365	2175445	-	675.9	439
2306at6231	Complete	hic_scaffold_1	4274483	4275972	+	479.9	349
2308at6231	Complete	hic_scaffold_1	320344	322632	+	288.2	317
2311at6231	Complete	hic_scaffold_9	5001704	5004608	-	458.3	351
2312at6231	Complete	hic_scaffold_8	4587450	4588907	+	546.7	343	https://www.orthodb.org/v10?query=2312at6231	NADH dehydrogenase 
2313at6231	Complete	hic_scaffold_3	2612475	2615914	-	764.9	430
2316at6231	Complete	hic_scaffold_2	334301	336064	-	635.7	352
2319at6231	Missing
2321at6231	Complete	hic_scaffold_4	1785599	1786774	+	444.9	281
2324at6231	Complete	hic_scaffold_8	6826991	6829220	+	516.1	443	https://www.orthodb.org/v10?query=2324at6231	BRICHOS domain-containing protein C09F5.1
2327at6231	Complete	hic_scaffold_1	6591625	6592470	+	365.2	182
2329at6231	Complete	hic_scaffold_8	2164347	2166780	+	653.8	400
2332at6231	Complete	hic_scaffold_9	7554420	7557354	-	498.0	366
2338at6231	Complete	hic_scaffold_3	6409189	6411583	+	478.0	323
2339at6231	Complete	hic_scaffold_9	3111683	3113544	+	527.9	289
2341at6231	Missing
2342at6231	Complete	hic_scaffold_9	2291715	2293724	-	528.3	380
2345at6231	Complete	hic_scaffold_5	1600324	1601736	-	558.7	373
2351at6231	Complete	hic_scaffold_9	143031	145320	-	629.8	362
2353at6231	Complete	hic_scaffold_9	4366655	4368104	+	569.8	325
2356at6231	Fragmented	hic_scaffold_1	3636053	3637695	-	720.8	391	https://www.orthodb.org/v10?query=2356at6231	Pre-mRNA-splicing factor SLU7
2357at6231	Complete	hic_scaffold_9	4889069	4890916	+	775.8	484
2358at6231	Missing
2367at6231	Complete	hic_scaffold_8	3335611	3337006	+	256.5	291
2368at6231	Complete	hic_scaffold_5	388400	390025	+	358.2	264	https://www.orthodb.org/v10?query=2368at6231	Matrix metalloproteinase-C
2369at6231	Complete	hic_scaffold_1	6062619	6063861	-	534.7	295	https://www.orthodb.org/v10?query=2369at6231	Fidgetin-like protein 1
2370at6231	Complete	hic_scaffold_1	3935238	3936825	+	414.3	366
2378at6231	Complete	hic_scaffold_3	102908	106207	+	999.3	704
2380at6231	Complete	hic_scaffold_8	5272834	5275550	+	755.5	425	https://www.orthodb.org/v10?query=2380at6231	CRE-MVK-1 protein
2383at6231	Complete	hic_scaffold_2	1362542	1364039	+	500.1	330
2384at6231	Complete	hic_scaffold_8	4570055	4571772	+	554.8	387	https://www.orthodb.org/v10?query=2384at6231	Cytochrome b-c1 complex subunit 1, mitochondrial
2387at6231	Complete	hic_scaffold_2	4380088	4381561	+	454.4	311
2390at6231	Complete	hic_scaffold_9	3858918	3860473	-	432.6	354
2393at6231	Complete	hic_scaffold_3	3195931	3199676	+	548.7	302
2401at6231	Complete	hic_scaffold_2	295807	297591	-	791.3	442
2403at6231	Complete	hic_scaffold_1	188326	189788	-	605.4	357	https://www.orthodb.org/v10?query=2403at6231	CRE-BUS-8 protein
2408at6231	Complete	hic_scaffold_2	5195585	5196295	-	206.0	142
2409at6231	Complete	hic_scaffold_9	1728102	1730123	-	565.7	375
2410at6231	Complete	hic_scaffold_9	269350	271678	+	435.9	349
2411at6231	Missing
2415at6231	Complete	hic_scaffold_9	5307811	5310466	-	530.2	377
2418at6231	Complete	hic_scaffold_9	1688428	1690133	-	442.4	340	https://www.orthodb.org/v10?query=2418at6231	Protein CBG22275
2419at6231	Complete	hic_scaffold_8	4836206	4837843	+	421.4	320	https://www.orthodb.org/v10?query=2419at6231	O-phosphoseryl-tRNA(Sec) selenium transferase
2420at6231	Complete	hic_scaffold_2	2302035	2303709	+	494.0	391
2422at6231	Complete	hic_scaffold_9	2728356	2730939	+	850.7	453	https://www.orthodb.org/v10?query=2422at6231	RNA helicase
2423at6231	Fragmented	hic_scaffold_8	4231918	4233455	+	373.4	298
2424at6231	Missing
2426at6231	Complete	hic_scaffold_8	4989542	4991513	-	737.5	398
2427at6231	Complete	hic_scaffold_1	595232	596553	+	501.6	307	https://www.orthodb.org/v10?query=2427at6231	CRE-LAP-1 protein
2430at6231	Complete	hic_scaffold_9	3570876	3572275	+	572.4	364
2431at6231	Complete	hic_scaffold_5	2374560	2375816	+	451.0	237
2436at6231	Missing
2437at6231	Complete	hic_scaffold_2	501000	502414	-	571.2	292	https://www.orthodb.org/v10?query=2437at6231	Mitogen-activated protein kinase
2441at6231	Complete	hic_scaffold_2	1292879	1295769	-	490.0	382
2449at6231	Complete	hic_scaffold_1	3119662	3121208	+	657.4	363
2453at6231	Complete	hic_scaffold_5	693732	695780	-	448.1	405
2454at6231	Complete	hic_scaffold_3	5631782	5633955	+	367.2	394
2455at6231	Missing
2458at6231	Missing
2460at6231	Fragmented	hic_scaffold_5	2996966	2999022	+	425.2	341
2464at6231	Complete	hic_scaffold_6	114142	115455	+	546.2	336
2467at6231	Complete	hic_scaffold_1	2909258	2910932	+	575.6	366
2469at6231	Complete	hic_scaffold_2	7715638	7717561	+	688.4	431
2471at6231	Complete	hic_scaffold_9	7737459	7745599	-	918.6	1162
2473at6231	Complete	hic_scaffold_9	3140055	3141480	-	301.3	296
2474at6231	Complete	hic_scaffold_4	649636	651303	-	463.1	360
2475at6231	Complete	hic_scaffold_5	2922201	2926658	-	627.0	574
2476at6231	Complete	hic_scaffold_4	1571310	1572792	-	655.4	378
2478at6231	Complete	hic_scaffold_8	98308	99984	-	602.5	340
2480at6231	Fragmented	hic_scaffold_1	192161	193209	-	476.1	261
2487at6231	Missing
2494at6231	Complete	hic_scaffold_9	3900837	3902311	-	531.7	342
2495at6231	Complete	hic_scaffold_8	1443973	1445164	-	394.4	282	https://www.orthodb.org/v10?query=2495at6231	Hydrolase, alpha/beta domain protein
2498at6231	Complete	hic_scaffold_9	457291	459231	+	657.0	400
2502at6231	Missing
2515at6231	Complete	hic_scaffold_8	5227124	5228740	+	454.6	276
